"X","participantID_anonymous","reward","assignmentid","assignmentaccepttime","assignmentsubmittime","response","confidence","trivialArgument","argtype","qnumber","property","p1animal","p2animal","cows","chimps","gorillas","mice","squirrels","elephants","seals","rhinos","dolphins","horses","mammals","animals","modal","rt","premisecode","language"
2864,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",5,"false","contingent",3,"secrete uric acid crystals","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"none",41797,"pc000100100000","English"
2865,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",5,"false","contingent",4,"have enzyme X132 in their bloodstreams","cows","squirrels",1,0,0,0,1,0,0,0,0,0,0,0,"certain",23043,"pc100010000000","English"
2866,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",4,"false","contingent",5,"have blood salinity which declines from infancy to maturity","gorillas","rhinos",0,0,1,0,0,0,0,1,0,0,0,0,"likely",30756,"pc001000010000","English"
2867,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",5,"false","contingent",6,"require trace amounts of magnesium for reproduction","squirrels","elephants",0,0,0,0,1,1,0,0,0,0,0,0,"plausible",17462,"pc000011000000","English"
2868,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",5,"false","contingent",7,"require biotin for hemoglobin synthesis","chimps","cows",1,1,0,0,0,0,0,0,0,0,0,0,"plausible",14004,"pc110000000000","English"
2869,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",5,"false","contingent",8,"have an ulnar artery","mice","seals",0,0,0,1,0,0,1,0,0,0,0,0,"likely",13330,"pc000100100000","English"
2870,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",5,"false","contingent",9,"have iron sulfate in their blood","squirrels","gorillas",0,0,1,0,1,0,0,0,0,0,0,0,"necessary",25157,"pc001010000000","English"
2871,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",5,"false","contingent",10,"continuously shed their outer keratin layer","elephants","mice",0,0,0,1,0,1,0,0,0,0,0,0,"none",15267,"pc000101000000","English"
2872,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",5,"false","contingent",11,"require vitamin K for their livers to function","cows","rhinos",1,0,0,0,0,0,0,1,0,0,0,0,"certain",12498,"pc100000010000","English"
2873,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",4,"false","contingent",12,"have a tympanic membrane in their inner ears","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"probable",22789,"pc000000101000","English"
2874,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",3,"false","contingent",13,"have seasmoid bones","mice","gorillas",0,0,1,1,0,0,0,0,0,0,0,0,"possible",25934,"pc001100000000","English"
2875,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",5,"false","contingent",14,"use seratonin as a neurotransmitter","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"probable",13040,"pc100000010000","English"
2876,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",5,"false","contingent",15,"use acetylcholine as a neurotransmitter","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"plausible",12396,"pc000010100000","English"
2877,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",5,"false","contingent",16,"have a high potassium concentration in their blood","dolphins","chimps",0,1,0,0,0,0,0,0,1,0,0,0,"none",12176,"pc010000001000","English"
2878,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","accept",5,"true","identity",17,"use norephinephrine as a regulator of sexual drive","mice","horses",0,0,0,1,0,0,0,0,0,1,0,0,"likely",20667,"pc000100000100","English"
2879,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",3,"false","contingent",19,"require oxydilic acid for good digestion","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"possible",13560,"pc011000000000","English"
2880,"participant 395","$0.50","22IV66RLPHITA9XLTKBIB2NK5SSF79","Thu Jan 05 07:17:37 PST 2012","Thu Jan 05 07:25:24 PST 2012","reject",5,"false","contingent",20,"become disoriented and motionless when exposed to high ozone levels","cows","squirrels",1,0,0,0,1,0,0,0,0,0,0,0,"certain",20526,"pc100010000000","English"
2881,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",5,"true","identity",0,"secrete uric acid crystals","horses","squirrels",0,0,0,0,1,0,0,0,0,1,0,0,"possible",27614,"pc000010000100","English"
2882,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",5,"true","inclusion",1,"have an ulnar artery","animals","mice",0,0,0,1,0,0,0,0,0,0,0,1,"certain",12614,"pc000100000001","English"
2883,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",2,"use adipose tissue to synthesize triacylglycerols","elephants","seals",0,0,0,0,0,1,1,0,0,0,0,0,"likely",28903,"pc000001100000","English"
2884,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",3,"have a blood PH of 7.9","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"necessary",9463,"pc100000010000","English"
2885,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",4,"have a right aortic arch","dolphins","gorillas",0,0,1,0,0,0,0,0,1,0,0,0,"none",9506,"pc001000001000","English"
2886,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",5,"become disoriented and motionless when exposed to high ozone levels","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"probable",15896,"pc001000001000","English"
2887,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",3,"false","contingent",6,"have iron sulfate in their blood","seals","elephants",0,0,0,0,0,1,1,0,0,0,0,0,"plausible",18243,"pc000001100000","English"
2888,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",3,"false","contingent",7,"require vitamin K for their livers to function","chimps","cows",1,1,0,0,0,0,0,0,0,0,0,0,"plausible",12004,"pc110000000000","English"
2889,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",4,"false","contingent",8,"have a tympanic membrane in their inner ears","squirrels","mice",0,0,0,1,1,0,0,0,0,0,0,0,"certain",17410,"pc000110000000","English"
2890,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",9,"have a high potassium concentration in their blood","rhinos","dolphins",0,0,0,0,0,0,0,1,1,0,0,0,"necessary",9934,"pc000000011000","English"
2891,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",10,"use acetylcholine as a neurotransmitter","mice","gorillas",0,0,1,1,0,0,0,0,0,0,0,0,"likely",13092,"pc001100000000","English"
2892,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",5,"true","identity",11,"require oxydilic acid for good digestion","cows","horses",1,0,0,0,0,0,0,0,0,1,0,0,"probable",15373,"pc100000000100","English"
2893,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",3,"false","contingent",12,"use enzyme B-32 to digest food","elephants","chimps",0,1,0,0,0,1,0,0,0,0,0,0,"possible",14981,"pc010001000000","English"
2894,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"true","inclusion",13,"require biotin for hemoglobin synthesis","squirrels","mammals",0,0,0,0,1,0,0,0,0,0,1,0,"none",10203,"pc000010000010","English"
2895,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",3,"false","contingent",14,"have seasmoid bones","gorillas","squirrels",0,0,1,0,1,0,0,0,0,0,0,0,"possible",9698,"pc001010000000","English"
2896,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","accept",3,"false","contingent",15,"have enzyme X132 in their bloodstreams","chimps","dolphins",0,1,0,0,0,0,0,0,1,0,0,0,"plausible",12528,"pc010000001000","English"
2897,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",16,"have blood salinity which declines from infancy to maturity","mice","rhinos",0,0,0,1,0,0,0,1,0,0,0,0,"none",9576,"pc000100010000","English"
2898,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",17,"continuously shed their outer keratin layer","seals","elephants",0,0,0,0,0,1,1,0,0,0,0,0,"probable",11244,"pc000001100000","English"
2899,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",4,"false","contingent",19,"use norephinephrine as a regulator of sexual drive","mice","cows",1,0,0,1,0,0,0,0,0,0,0,0,"certain",15172,"pc100100000000","English"
2900,"participant 163","$0.50","29PR24SMEZZ2TAMB6YL8U9Y4NJM2JI","Thu Jan 05 07:23:00 PST 2012","Thu Jan 05 07:28:51 PST 2012","reject",3,"false","contingent",20,"require trace amounts of magnesium for reproduction","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"necessary",12782,"pc001001000000","English"
2901,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",1,"false","contingent",0,"have seasmoid bones","chimps","dolphins",0,1,0,0,0,0,0,0,1,0,0,0,"possible",13377,"pc010000001000","chinese"
2902,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",5,"true","identity",1,"have a right aortic arch","horses","seals",0,0,0,0,0,0,1,0,0,1,0,0,"certain",9590,"pc000000100100","chinese"
2903,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",1,"false","contingent",2,"secrete uric acid crystals","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"necessary",10664,"pc100000010000","chinese"
2904,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",5,"true","inclusion",3,"become disoriented and motionless when exposed to high ozone levels","mammals","elephants",0,0,0,0,0,1,0,0,0,0,1,0,"none",6621,"pc000001000010","chinese"
2905,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","reject",3,"false","contingent",4,"require biotin for hemoglobin synthesis","mice","gorillas",0,0,1,1,0,0,0,0,0,0,0,0,"probable",11388,"pc001100000000","chinese"
2906,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",1,"false","contingent",5,"have an ulnar artery","elephants","mice",0,0,0,1,0,1,0,0,0,0,0,0,"plausible",12216,"pc000101000000","chinese"
2907,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",1,"false","contingent",6,"use seratonin as a neurotransmitter","rhinos","gorillas",0,0,1,0,0,0,0,1,0,0,0,0,"likely",8557,"pc001000010000","chinese"
2908,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","reject",3,"false","contingent",7,"continuously shed their outer keratin layer","squirrels","seals",0,0,0,0,1,0,1,0,0,0,0,0,"probable",6825,"pc000010100000","chinese"
2909,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",1,"false","contingent",8,"use enzyme B-32 to digest food","chimps","cows",1,1,0,0,0,0,0,0,0,0,0,0,"none",8688,"pc110000000000","chinese"
2910,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","reject",3,"false","contingent",9,"use acetylcholine as a neurotransmitter","dolphins","cows",1,0,0,0,0,0,0,0,1,0,0,0,"possible",9190,"pc100000001000","chinese"
2911,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","reject",3,"false","contingent",10,"require trace amounts of magnesium for reproduction","rhinos","squirrels",0,0,0,0,1,0,0,1,0,0,0,0,"necessary",7320,"pc000010010000","chinese"
2912,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",1,"false","contingent",11,"have a tympanic membrane in their inner ears","mice","elephants",0,0,0,1,0,1,0,0,0,0,0,0,"likely",9044,"pc000101000000","chinese"
2913,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","reject",1,"false","contingent",12,"use norephinephrine as a regulator of sexual drive","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"plausible",13415,"pc011000000000","chinese"
2914,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",3,"false","contingent",13,"require vitamin K for their livers to function","chimps","gorillas",0,1,1,0,0,0,0,0,0,0,0,0,"certain",7276,"pc011000000000","chinese"
2915,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",2,"false","contingent",14,"require oxydilic acid for good digestion","squirrels","elephants",0,0,0,0,1,1,0,0,0,0,0,0,"probable",7281,"pc000011000000","chinese"
2916,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",5,"true","identity",15,"have enzyme X132 in their bloodstreams","horses","mice",0,0,0,1,0,0,0,0,0,1,0,0,"likely",7009,"pc000100000100","chinese"
2917,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",1,"false","contingent",16,"use adipose tissue to synthesize triacylglycerols","cows","rhinos",1,0,0,0,0,0,0,1,0,0,0,0,"plausible",6046,"pc100000010000","chinese"
2918,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","reject",5,"false","contingent",17,"have iron sulfate in their blood","dolphins","seals",0,0,0,0,0,0,1,0,1,0,0,0,"necessary",5618,"pc000000101000","chinese"
2919,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","reject",3,"true","inclusion",19,"have blood salinity which declines from infancy to maturity","gorillas","mammals",0,0,1,0,0,0,0,0,0,0,1,0,"certain",6939,"pc001000000010","chinese"
2920,"participant 165","$0.50","20NJ8EBDPGFLDNEEFO0RSDWJ3LTG1D","Thu Jan 05 07:45:27 PST 2012","Thu Jan 05 07:49:39 PST 2012","accept",3,"true","inclusion",20,"have a blood PH of 7.9","animals","chimps",0,1,0,0,0,0,0,0,0,0,0,1,"possible",6229,"pc010000000001","chinese"
2921,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"false","contingent",0,"require oxydilic acid for good digestion","seals","cows",1,0,0,0,0,0,1,0,0,0,0,0,"possible",28015,"pc100000100000","English"
2922,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",3,"false","contingent",1,"have a blood PH of 7.9","rhinos","gorillas",0,0,1,0,0,0,0,1,0,0,0,0,"plausible",23313,"pc001000010000","English"
2923,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",1,"false","contingent",2,"continuously shed their outer keratin layer","mice","chimps",0,1,0,1,0,0,0,0,0,0,0,0,"probable",32047,"pc010100000000","English"
2924,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",3,"false","contingent",3,"have iron sulfate in their blood","squirrels","elephants",0,0,0,0,1,1,0,0,0,0,0,0,"likely",15140,"pc000011000000","English"
2925,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",4,"true","inclusion",4,"have a tympanic membrane in their inner ears","squirrels","mammals",0,0,0,0,1,0,0,0,0,0,1,0,"none",11937,"pc000010000010","English"
2926,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"false","contingent",5,"have an ulnar artery","seals","elephants",0,0,0,0,0,1,1,0,0,0,0,0,"certain",10922,"pc000001100000","English"
2927,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",1,"false","contingent",6,"use enzyme B-32 to digest food","gorillas","chimps",0,1,1,0,0,0,0,0,0,0,0,0,"necessary",14000,"pc011000000000","English"
2928,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"false","contingent",7,"require trace amounts of magnesium for reproduction","rhinos","cows",1,0,0,0,0,0,0,1,0,0,0,0,"necessary",8985,"pc100000010000","English"
2929,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",4,"false","contingent",8,"require biotin for hemoglobin synthesis","mice","dolphins",0,0,0,1,0,0,0,0,1,0,0,0,"possible",11265,"pc000100001000","English"
2930,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"true","identity",9,"use norephinephrine as a regulator of sexual drive","rhinos","horses",0,0,0,0,0,0,0,1,0,1,0,0,"certain",24219,"pc000000010100","English"
2931,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"false","contingent",10,"have a right aortic arch","seals","elephants",0,0,0,0,0,1,1,0,0,0,0,0,"none",10515,"pc000001100000","English"
2932,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",4,"false","contingent",11,"have enzyme X132 in their bloodstreams","chimps","cows",1,1,0,0,0,0,0,0,0,0,0,0,"likely",10406,"pc110000000000","English"
2933,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"false","contingent",12,"have seasmoid bones","gorillas","dolphins",0,0,1,0,0,0,0,0,1,0,0,0,"probable",12484,"pc001000001000","English"
2934,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",1,"false","contingent",13,"require vitamin K for their livers to function","squirrels","mice",0,0,0,1,1,0,0,0,0,0,0,0,"plausible",12672,"pc000110000000","English"
2935,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",4,"false","contingent",14,"use adipose tissue to synthesize triacylglycerols","gorillas","elephants",0,0,1,0,0,1,0,0,0,0,0,0,"necessary",9516,"pc001001000000","English"
2936,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"true","identity",15,"use seratonin as a neurotransmitter","rhinos","horses",0,0,0,0,0,0,0,1,0,1,0,0,"likely",19250,"pc000000010100","English"
2937,"participant 26","$0.50","20SONNVRH1KHV1G5A0Y6SV9MZMYXO8","Thu Jan 05 07:49:14 PST 2012","Thu Jan 05 07:55:13 PST 2012","accept",5,"true","inclusion",16,"secrete uric acid crystals","animals","seals",0,0,0,0,0,0,1,0,0,0,0,1,"certain",9657,"pc000000100001","English"
